ID,LATITUDE,LONGTITUDE,RIVER,SMPDAT,YEAR,CLASS,DO,BOD,COD,SS,pH,AN,COND,SAL,DS,TS,TEMP,TUR,E-coli,Coliform,NO3,Cl,PO4,As,Hg,Cd,Cr,Pb,Zn,Ca,Fe,K,Mg,Na
763,2.976173,101.701886,ANAK CHUAU,3/5/2018,2018,III,0.314,0.087,0.076,0.003,0.568,0.132,0.00349,0.003,0.002,0.00243,0.697,0.017,0.00004,7.87E-07,0.023,0.00037,0.04,0.02885,0.14337,0.0124,0.00166,0,0.1146,0.00233,0.08,0.007,0.00035,0.001109093
764,2.970669,101.693313,CHUAU,3/5/2018,2018,II,0.411,0.087,0.088,0.004,0.52,0.001,0.00143,0.001,0.001,0.00078,0.661,0.032,0.00001,6.38E-07,0,0.00022,0.04,0.02885,0.14337,0.0124,0.00166,0,0.1146,0.00138,0.226,0.003,0.00019,0.000279449
765,2.892928,101.696742,LIMAU MANIS,3/5/2018,2018,II,0.591,0.065,0.064,0.005,0.653,0.007,0.00384,0.003,0.003,0.00284,0.558,0.015,0,1.02E-06,0.015,0.00052,0.04,0.05687,0.14337,0.0124,0.00166,0,0.1146,0.00467,0.124,0.006,0.0005,0.001123908
766,2.895012,101.68419,CHUAU,3/5/2018,2018,II,0.705,0.043,0.04,0.007,0.902,0.024,0.00229,0.002,0.001,0.00181,0.766,0.002,0,0.000001234,0.027,0.00022,0.04,0.01018,0.14337,0.0124,0.00166,0,0.1146,0.00204,0.029,0.005,0.00023,0.000620196
767,2.87611,101.451639,LANGAT,5/6/2018,2018,III,0.236,0.109,0.131,0.037,0.57,0.016,0.64382,0.614,0.687,0.69003,0.708,0.015,0.00001,1.04E-06,0,0.60442,0.05429,0.08488,0.14337,0.0124,0.04326,0.00515,0.01809,0.0484,0,0.346,0.16035,0.666661049
768,2.815335,101.512831,LANGAT,5/6/2018,2018,III,0.229,0.13,0.143,0.037,0.57,0.081,0.01325,0.01,0.008,0.01189,0.624,0.042,0.00002,2.13E-07,0.097,0.00297,0.02571,0.03819,0.14337,0.0124,0.00166,0.01031,0.0193,0.00264,0,0.014,0.00119,0.004472112
769,2.813262,101.642225,BATANG LABU,5/6/2018,2018,III,0.458,0.087,0.094,0.042,0.639,0.169,0.00756,0.006,0.006,0.0109,0.637,0.047,0.00003,0.000000766,0.065,0.00163,0.03429,0.07554,0.14337,0.0124,0.00166,0.01031,0.01568,0.00151,0.073,0.014,0.00031,0.003212832
770,2.855499,101.681547,LANGAT,5/6/2018,2018,III,0.351,0.152,0.191,0.027,0.602,0.188,0.00656,0.005,0.005,0.00818,0.651,0.037,0.00001,1.49E-07,0.022,0.00111,0.04857,0.03819,0.14337,0.0124,0.00166,0,0.00965,0.0009,0.032,0.01,0.00008,0.002279483
771,2.892121,101.749958,SEMENYIH,5/6/2018,2018,II,0.487,0.065,0.076,0.033,0.576,0.033,0.00392,0.003,0.002,0.00539,0.514,0.054,0.00014,1.40E-06,0.039,0.00104,0.05429,0.03819,0.14337,0.0124,0.00166,0.01031,0.00844,0.00037,0.283,0.008,0.00004,0.001923921
772,2.8922,101.764339,BUAN,5/6/2018,2018,III,0.58,0.109,0.112,0.015,0.61,0.172,0.0461,0.036,0.041,0.04265,0.79,0.013,0.00011,3.49E-06,0.019,0.00141,0.08857,0.02885,0.14337,0.0124,0.00166,0.03608,0.00965,0.00062,0.162,0.007,0.00004,0.048576559
773,2.787198,101.751546,BATANG LABU,5/6/2018,2018,III,0.423,0.087,0.1,0.027,0.571,0.156,0.00508,0.004,0.003,0.00576,0.612,0.036,0.00076,2.55E-06,0.026,0.00119,0.06286,0.02885,0.14337,0.0124,0.00166,0.00515,0.00844,0.00062,0.003,0.009,0.00008,0.002190593
774,2.7872,101.701531,BATANG LABU,6/6/2018,2018,III,0.389,0.087,0.088,0.035,0.554,0.11,0.00421,0.003,0.003,0.00629,0.68,0.035,0.00007,5.32E-07,0.024,0.00097,0.04,0.01018,0.14337,0.0124,0.00166,0,0.01327,0.00049,0.172,0.009,0.00008,0.001775771
775,2.777479,101.752031,JIJAN,6/6/2018,2018,II,0.586,0.043,0.052,0.017,0.492,0.04,0.00278,0.002,0.001,0.00304,0.658,0.022,0.00004,1.28E-06,0.032,0.00082,0.01429,0.00084,0.14337,0.0124,0.00166,0,0.01327,0.0004,0.121,0.009,0.00008,0.000694271
776,2.78164,101.798345,BATANG LABU,6/6/2018,2018,II,0.553,0.065,0.076,0.007,0.536,0.013,0.00266,0.002,0.001,0.00181,0.823,0.01,0.00124,0.000002766,0.037,0.00045,0.04,0.01952,0.14337,0.0124,0.00166,0,0.00603,0.00043,0.051,0.009,0.00008,0.000679456
777,2.801874,101.791659,BATANG NILAI,6/6/2018,2018,IV,0.819,1,0.872,0.008,0.861,0.228,0.00906,0.007,0.008,0.00892,0.983,0.011,0.00038,3.74E-06,0.01,0.00156,0.04,0.10356,0.14337,0.0124,0.00166,0,0.00844,0.00037,0.029,0.008,0.00004,0.005909174
778,2.814387,101.81132,BATANG NILAI,6/6/2018,2018,IV,0.139,0.587,0.605,0.02,0.668,0,0.01823,0.014,0.016,0.01801,0.695,0.032,0.00138,0.000003234,0,0.00311,0.04571,0.04753,0.14337,0.0124,0.00166,0,0.01086,0.00056,0.805,0.01,0.00004,0.013168555
779,2.861724,101.81654,PAJAM,6/6/2018,2018,IV,0.443,0.565,0.605,0.042,0.709,0.485,0.01561,0.012,0.014,0.0183,0.951,0.02,0.00002,0.000001617,0.706,0.0026,0.18,0.00084,0.14337,0.0124,0.08486,0.01031,0.39324,0.00359,0.038,0.022,0.00023,0.007064749
780,2.848104,101.824531,BATANG BENAR,8/6/2018,2018,III,0.474,0.043,0.058,0.002,1,0.269,0.00787,0.006,0.009,0.00868,0.531,0.007,0.00002,2.98E-07,0.068,0.00111,0.09143,0.08488,0.14337,0.0124,0.04326,0,0.01086,0.00151,0.197,0.015,0.00008,0.003257277
781,2.888253,101.829003,BERANANG,8/6/2018,2018,II,0.561,0.087,0.125,0.029,0.669,0.045,0.00414,0.003,0.003,0.00543,0.507,0.057,0.0001,0.000000766,0.051,0.00052,0.02857,0.07554,0.14337,0.0124,0.02246,0.03093,0.01568,0.00027,0.293,0.008,0,0.002116517
782,2.877132,101.839741,PAJAM,8/6/2018,2018,III,0.559,0.065,0.064,0.253,0.612,0.064,0.00424,0.003,0.002,0.03006,0.55,0.334,0.00011,0.000001234,0.051,0.00067,0.03143,0.09422,0.14337,0.0124,0.02246,0.01031,0.0386,0.00046,0.29,0.011,0.00004,0.00159799
783,2.91837,101.86272,RINCHING,8/6/2018,2018,III,0.453,0.13,0.137,0.007,0.553,0.076,0.00343,0.003,0.002,0.00239,0.58,0.017,0.00131,1.49E-05,0.028,0.0006,0.06,0.07554,0.14337,0.0124,0.00166,0,0.00724,0.00033,0.14,0.008,0,0.001049833
784,2.946371,101.847649,SEMENYIH,8/6/2018,2018,III,0.374,0.174,0.216,0.096,0.551,0.101,0.00277,0.002,0.001,0.01184,0.53,0.068,0.00293,0.000104255,0.034,0.0003,0.02,0.14091,0.14337,0.0124,0.27205,0.00515,0.06755,0.00027,0.083,0.007,0,0.000886867
785,2.993079,101.785532,LANGAT,11/6/2018,2018,IV,0.193,0.478,0.526,0.019,0.607,0.285,0.00726,0.005,0.007,0.0086,0.608,0.026,0.00586,0.000161702,0.03,0.00111,0.08857,0.19694,0.14337,0.0124,0.00166,0.01031,0.07117,0.00081,0.006,0.009,0.00008,0.002264668
786,2.994563,101.783654,BATANG LABU,11/6/2018,2018,IV,0.199,0.391,0.477,0.021,0.591,0.27,0.0072,0.005,0.007,0.00888,0.63,0.03,0.00124,1.06E-05,0.028,0.00111,0.09143,0.17826,0.14337,0.0124,0.00166,0.01546,0.07117,0.0009,0.041,0.01,0.00004,0.002294298
787,3.01511,101.767694,BALAK,11/6/2018,2018,III,0.437,0.283,0.325,0.013,0.657,0.74,0.00974,0.007,0.009,0.01036,0.654,0.018,0.00759,2.13E-05,0,0.00178,0.51714,0.43972,0.14337,0.0124,0.02246,0.01031,0.16767,0.00071,0.003,0.014,0.00004,0.003390613
788,3.06859,101.786005,BATANG LABU,11/6/2018,2018,II,0.652,0.043,0.046,0.093,0.66,0.019,0.00194,0.001,0.001,0.0109,0.429,0.085,0.0001,0.000000766,0.02,0.00022,0.03429,0.08488,0.14337,0.0124,0.00166,0.03093,0.01327,0.00018,0.156,0.004,0,0.000783161
789,3.047051,101.776908,LANGAT,11/6/2018,2018,III,0.29,0.13,0.137,0.061,0.546,0.198,0.00388,0.003,0.002,0.00872,0.516,0.062,0.0001,2.21E-06,0,0.00052,0.02571,0.08488,0.14337,0.0124,0.00166,0.01546,0.01206,0.0004,0.041,0.007,0.00004,0.001360949
790,3.040719,101.77367,LANGAT,11/6/2018,2018,III,0.472,0.087,0.119,0.06,0.59,0.245,0.0043,0.003,0.003,0.00901,0.564,0.056,0.00022,1.91E-06,0,0.0006,0.03714,0.08488,0.14337,0.0124,0.08486,0.01546,0.01568,0.00049,0.025,0.008,0.00004,0.001583175
791,2.964141,101.783797,LANGAT,11/6/2018,2018,IV,0.202,0.326,0.356,0.018,0.644,0.229,0.00707,0.005,0.007,0.00847,0.779,0.026,0.00086,1.40E-05,0,0.00119,0.11429,0.19694,0.14337,0.0124,0.00166,0.01546,0.05669,0.00081,0,0.011,0.00004,0.002620229
792,3.067411,101.775484,BATANG LABU,12/6/2018,2018,III,0.363,0.152,0.155,0.01,0.622,0.49,0.00652,0.005,0.006,0.00716,0.49,0.008,0.0004,3.19E-06,0,0.00111,0.22571,0.07554,0.14337,0.0124,0.00166,0,0.01086,0.0004,0.006,0.01,0,0.002205408
793,3.068323,101.771511,SERING,12/6/2018,2018,III,0.272,0.13,0.149,0.019,0.603,0.485,0.0065,0.005,0.006,0.00823,0.501,0.007,0.001,4.51E-06,0,0.00111,0.23429,0.10356,0.14337,0.0124,0.00166,0,0.00844,0.00043,0.01,0.01,0,0.002249853
794,3.097682,101.805301,BATANG LABU,12/6/2018,2018,II,0.657,0.065,0.082,0.053,0.667,0.023,0.00156,0.001,0.001,0.00621,0.363,0.023,0.0002,2.13E-06,0.01,0.00015,0.04857,0.03819,0.14337,0.0124,0.00166,0.00515,0.00483,0.00011,0.194,0.004,0,0.000635011
795,3.111312,101.816819,LANGAT,12/6/2018,2018,II,0.706,0.043,0.058,0.016,0.657,0.008,0.00129,0.001,0,0.00189,0.414,0.006,0.00006,1.06E-06,0.02,0.00008,0.02857,0.03819,0.14337,0.0124,0.00166,0,0.00483,0.00005,0.204,0.002,0,0.0004276
796,3.167259,101.850525,LANGAT,12/6/2018,2018,II,0.708,0.065,0.094,0.011,0.674,0.01,0.00106,0.001,0,0.0014,0.396,0.004,0.00007,2.98E-06,0.007,0,0.04571,0.01952,0.14337,0.0124,0.00166,0,0.00483,0.00005,0.185,0.003,0,0.000338709
797,3.173894,101.869146,RINCHING,12/6/2018,2018,II,0.702,0.065,0.082,0.01,0.682,0.001,0.00118,0.001,0,0.00111,0.318,0.004,0.00004,1.32E-06,0.011,0,0.01429,0.01018,0.14337,0.0124,0.00166,0,0.00241,0.00005,0.121,0.002,0,0.000353525
798,3.008812,101.868933,SEMENYIH,12/6/2018,2018,II,0.709,0.065,0.088,0.038,0.674,0.023,0.00123,0.001,0,0.00436,0.558,0.025,0.00006,1.19E-06,0.023,0.00008,0.03714,0.10356,0.14337,0.0124,0.00166,0.00515,0.00724,0.00008,0.086,0.004,0,0.000412785
799,2.976173,101.701886,ANAK CHUAU,6/7/2018,2018,III,0.418,0.087,0.094,0.006,0.591,0.085,0.00554,0.004,0.006,0.00625,0.628,0.014,0,1.19E-07,0.033,0.00245,0.02,0.02885,0.14337,0.0124,0.00166,0,0.01809,0.00049,0,0.007,0.00012,0.002960976
800,2.970669,101.693313,CHUAU,6/7/2018,2018,II,0.496,0.065,0.07,0.002,0.608,0.003,0.00168,0.001,0.001,0.0009,0.572,0.003,0.00001,1.47E-07,0.017,0.00097,0.00571,0.02885,0.14337,0.0124,0.00166,0,0.00844,0.00018,0.159,0.003,0.00004,0.001094278
801,2.892928,101.696742,LIMAU MANIS,6/7/2018,2018,II,0.59,0.087,0.106,0.059,0.567,0.027,0.00465,0.003,0.003,0.0095,0.493,0.082,0.00002,1.70E-06,0.011,0.00111,0.02,0.10356,0.14337,0.0124,0.00166,0.03093,0.0193,0.00052,0.121,0.007,0.00008,0.00282764
802,2.895012,101.68419,CHUAU,6/7/2018,2018,II,0.744,0.065,0.082,0,0.779,0.017,0.00241,0.002,0.002,0.00136,0.634,0.003,0,5.53E-07,0.008,0.00052,0,0.00084,0.14337,0.0124,0.00166,0,0.00241,0.00027,0,0.005,0,0.000768346
803,2.87611,101.451639,LANGAT,2/8/2018,2018,III,0.305,0.109,0.143,0.091,0.479,0.062,0.34653,0.313,0.794,0.80288,0.592,0.062,0.00004,2.21E-07,0,0.68146,0.05714,0.17826,0.14337,0.0124,0.04326,0.01031,0.01809,0.06676,0,0.504,0.23997,0.8622199
804,2.815335,101.512831,LANGAT,2/8/2018,2018,III,0.18,0.152,0.173,0.034,0.507,0.211,0.00823,0.006,0.01,0.01365,0.474,0.062,0.00002,2.38E-07,0.056,0.00282,0.09429,0.08488,0.14337,0.0124,0.00166,0.01546,0.0193,0.00274,0.108,0.019,0.00096,0.005035085
805,2.813262,101.642225,BATANG LABU,2/8/2018,2018,III,0.5,0.087,0.088,0.057,0.548,0.127,0.00605,0.004,0.007,0.01275,0.382,0.081,0.00001,1.70E-07,0.086,0.00126,0.05143,0.08488,0.14337,0.0124,0.00166,0.02577,0.03257,0.00179,0.143,0.015,0.00035,0.003390613
806,2.855499,101.681547,LANGAT,2/8/2018,2018,III,0.478,0.087,0.112,0.06,0.574,0.113,0.00452,0.003,0.003,0.00966,0.354,0.078,0.00001,1.62E-07,0.027,0.00082,0.04857,0.09422,0.14337,0.0124,0.02246,0.04639,0.03498,0.00135,0.102,0.01,0.00015,0.001923921
807,2.892121,101.749958,SEMENYIH,2/8/2018,2018,III,0.556,0.065,0.088,0.09,0.607,0.04,0.00346,0.003,0.002,0.01201,0.249,0.112,0.00004,1.17E-06,0.04,0.00045,0.05143,0.07554,0.14337,0.0124,0.00166,0.02577,0.00965,0.0004,0.283,0.009,0.00004,0.002086887
808,2.8922,101.764339,BUAN,2/8/2018,2018,II,0.541,0.043,0.058,0.01,0.601,0.188,0.02823,0.022,0.03,0.03134,0.411,0.014,0.00013,7.02E-06,0.014,0.00193,0.15429,0.03819,0.14337,0.0124,0.00166,0.2268,0.04222,0.00128,0.42,0.009,0.00015,0.029613277
809,2.7872,101.701531,BATANG LABU,2/8/2018,2018,III,0.441,0.087,0.106,0.018,0.585,0.143,0.00454,0.003,0.003,0.00485,0.441,0.027,0.00002,2.64E-07,0.027,0.00104,0.07143,0.03819,0.14337,0.0124,0.00166,0,0.01086,0.00065,0.283,0.009,0.00012,0.00282764
810,2.777479,101.752031,JIJAN,6/8/2018,2018,II,0.583,0.065,0.058,0.008,0.494,0.069,0.00317,0.002,0.002,0.00251,0.595,0.013,0.00001,2.55E-07,0.035,0.00104,0.04857,0.01952,0.14337,0.0124,0.00166,0,0.01448,0.0003,0.172,0.009,0.00008,0.001005387
811,2.787198,101.751546,BATANG LABU,6/8/2018,2018,III,0.462,0.152,0.149,0.056,0.557,0.334,0.00516,0.004,0.007,0.01246,0.596,0.081,0.00003,4.68E-07,0.018,0.00111,0.20857,0.07554,0.14337,0.0124,0.00166,0.01546,0.01689,0.00024,0.29,0.007,0.00004,0.002412819
812,2.78164,101.798345,BATANG LABU,6/8/2018,2018,II,0.62,0.065,0.082,0.005,0.574,0.007,0.00224,0.002,0.001,0.00156,0.695,0.006,0.00002,6.81E-07,0.032,0.00052,0.03429,0.01952,0.14337,0.0124,0.00166,0,0.00844,0.00033,0.057,0.007,0.00004,0.000812792
813,2.801874,101.791659,BATANG NILAI,6/8/2018,2018,III,0.753,0.239,0.258,0.01,0.843,0.579,0.01069,0.008,0.016,0.0169,0.786,0.006,0.00001,4.47E-06,0,0.00215,0.32857,0.14091,0.14337,0.0124,0.00166,0,0.01327,0.0004,0.191,0.01,0.00004,0.010279618
814,2.814387,101.81132,BATANG NILAI,6/8/2018,2018,III,0.551,0.152,0.173,0.007,0.839,0.108,0.03678,0.029,0.043,0.0431,0.636,0.014,0.00362,0.000087234,0.013,0.00378,1,0.25296,0.14337,0.0124,0.00166,0,0.00362,0.00046,0,0.002,0.00004,0.027094716
815,2.861724,101.81654,PAJAM,6/8/2018,2018,III,0.593,0.522,0.556,0.019,0.726,0.443,0.01144,0.009,0.014,0.016,0.907,0.02,0.05517,0.05106383,0.52,0.00208,0.38,0.01952,0.14337,0.0124,0.04326,0,0.11098,0.00258,0.003,0.02,0.00023,0.006175845
816,2.848104,101.824531,BATANG BENAR,6/8/2018,2018,III,0.482,0.152,0.143,0.004,0.733,0.612,0.00927,0.007,0.011,0.01147,0.599,0.008,0.00021,6.81E-07,0.238,0.00163,0.14286,0.1129,0.14337,0.0124,0.04326,0,0.02292,0.00116,0.064,0.017,0.00008,0.003672099
817,2.888253,101.829003,BERANANG,6/8/2018,2018,III,0.504,0.087,0.082,0.06,0.634,0.044,0.00424,0.003,0.003,0.00958,0.621,0.092,0.00002,2.38E-07,0.054,0.00067,0.06857,0.10356,0.14337,0.0124,0.02246,0.03093,0.01448,0.00024,0.366,0.008,0,0.002753565
818,2.877132,101.839741,PAJAM,6/8/2018,2018,III,0.523,0.174,0.216,0.472,0.629,0.088,0.00006,0,0.003,0.05523,0.518,0.217,0.00001,9.57E-08,0.047,0.00104,0.07143,0.1129,0.14337,0.0124,0.02246,0.19072,0.0579,0.00037,0.204,0.011,0.00004,0.002264668
819,2.993079,101.785532,LANGAT,7/8/2018,2018,IV,0.224,0.457,0.514,0.021,0.571,0.309,0.00722,0.005,0.009,0.01106,0.504,0.036,0.00176,0.001234043,0.018,0.00148,0.17143,0.20628,0.14337,0.0124,0.02246,0.00515,0.05308,0.00144,0.01,0.013,0.00015,0.003153572
820,2.994563,101.783654,BATANG LABU,7/8/2018,2018,IV,0.178,0.5,0.532,0.03,0.6,0.319,0.00707,0.005,0.009,0.01193,0.558,0.038,0.00034,9.79E-06,0.019,0.00141,0.14,0.21561,0.14337,0.0124,0.02246,0.01031,0.05911,0.00128,0.051,0.013,0.00012,0.003094311
821,3.01511,101.767694,BALAK,7/8/2018,2018,III,0.583,0.304,0.343,0.01,0.649,1,0.00893,0.007,0.011,0.01197,0.546,0.014,0.00084,2.81E-06,0,0.00185,0.70571,0.39303,0.14337,0.0124,0.04326,0.00515,0.0965,0.00062,0,0.012,0.00004,0.00387951
822,3.06859,101.786005,BATANG LABU,7/8/2018,2018,III,0.665,0.065,0.082,0.162,0.618,0.029,0.00189,0.001,0.001,0.01863,0.452,0.12,0.00006,7.23E-07,0.018,0.00037,0.06286,0.12223,0.14337,0.0124,0.00166,0.04639,0.02051,0.00014,0.124,0.004,0,0.000768346
823,3.047051,101.776908,LANGAT,7/8/2018,2018,III,0.435,0.152,0.198,0.048,0.596,0.213,0.00374,0.003,0.003,0.0079,0.473,0.061,0.00009,1.70E-06,0.025,0.00074,0.08286,0.10356,0.14337,0.0124,0.00166,0.02062,0.01206,0.00027,0.095,0.007,0,0.00156836
824,3.040719,101.77367,LANGAT,7/8/2018,2018,III,0.517,0.152,0.161,0.051,0.58,0.269,0.00419,0.003,0.003,0.00855,0.501,0.058,0.00038,2.60E-06,0.024,0.00074,0.1,0.14091,0.14337,0.0124,0.00166,0.01546,0.06755,0.00027,0.08,0.007,0,0.00162762
825,2.964141,101.783797,LANGAT,7/8/2018,2018,IV,0.229,0.587,0.495,0.016,0.592,0.295,0.00714,0.005,0.009,0.01098,0.677,0.029,0.00076,1.68E-05,0,0.00141,0.17429,0.19694,0.14337,0.0124,0.00166,0.00515,0.04825,0.00078,0.01,0.012,0.00004,0.003138757
826,3.068323,101.771511,SERING,8/8/2018,2018,III,0.384,0.326,0.289,0.004,0.615,0.477,0.00539,0.004,0.011,0.0116,0.417,0.014,0.00045,7.66E-06,0,0.00119,0.34,0.07554,0.14337,0.0124,0.00166,0,0.03378,0.00027,0,0.011,0,0.002575784
827,3.067411,101.775484,BATANG LABU,8/8/2018,2018,III,0.371,0.37,0.404,0.009,0.605,0.565,0.00664,0.005,0.012,0.01275,0.421,0.012,0.00036,2.98E-06,0,0.00126,0.30857,0.1129,0.14337,0.0124,0.00166,0,0.01809,0.00037,0,0.011,0,0.002590599
828,3.097682,101.805301,BATANG LABU,8/8/2018,2018,II,0.667,0.043,0.046,0.039,0.646,0.016,0.00135,0.001,0.003,0.00732,0.325,0.028,0.00012,1.06E-06,0.012,0.00022,0.05143,0.03819,0.14337,0.0124,0.00166,0.00515,0.01086,0.00008,0.286,0.003,0,0.000635011
829,3.111312,101.816819,LANGAT,8/8/2018,2018,II,0.693,0.043,0.046,0.019,0.693,0.01,0.00125,0.001,0.007,0.00876,0.325,0.014,0.00013,0.000002766,0.015,0.00015,0.04571,0.02885,0.14337,0.0124,0.00166,0,0.01327,0.00008,0.239,0.003,0,0.00048686
830,3.167259,101.850525,LANGAT,8/8/2018,2018,II,0.707,0.043,0.04,0.004,0.684,0.005,0.00093,0.001,0.003,0.00271,0.362,0.004,0.00002,1.06E-06,0.031,0.00008,0.02857,0.01952,0.14337,0.0124,0.00166,0,0.00483,0.00005,0.325,0.002,0,0.00036834
831,3.173894,101.869146,RINCHING,8/8/2018,2018,I,0.691,0.043,0.046,0.003,0.663,0.001,0.00099,0.001,0.008,0.00765,0.298,0.005,0.00005,1.04E-06,0.011,0.00008,0.02857,0.01952,0.14337,0.0124,0.00166,0,0.00603,0.00005,0.175,0.002,0,0.0004276
832,3.008812,101.868933,SEMENYIH,8/8/2018,2018,II,0.641,0.043,0.04,0.024,0.602,0.026,0.00096,0.001,0.003,0.00539,0.431,0.023,0.00004,7.23E-07,0.005,0.00008,0.05143,0.09422,0.14337,0.0124,0.00166,0.00515,0.01809,0.00005,0.242,0.003,0,0.00036834
833,2.91837,101.86272,RINCHING,8/8/2018,2018,III,0.548,0.109,0.119,0.014,0.569,0.164,0.00354,0.003,0.009,0.0102,0.534,0.021,0.00016,9.36E-06,0,0.00089,0.06,0.08488,0.14337,0.0124,0.00166,0,0.01086,0.0003,0.08,0.009,0,0.00168688
834,2.946371,101.847649,SEMENYIH,8/8/2018,2018,II,0.62,0.065,0.076,0.028,0.613,0.031,0.00148,0.001,0.003,0.00555,0.447,0.025,0.00014,5.32E-07,0.018,0.00022,0.05429,0.1129,0.14337,0.0124,0.00166,0.01031,0.00844,0.00008,0.207,0.004,0,0.000605381
835,2.976173,101.701886,ANAK CHUAU,5/9/2018,2018,II,0.467,0.109,0.131,0.005,0.649,0.005,0.00208,0.001,0.001,0.0014,0.774,0.009,0,2.11E-07,0.008,0.00037,0,0.04753,0.14337,0.0124,0.00166,0,0.03016,0.00071,0.315,0.005,0.00012,0.000590566
836,2.970669,101.693313,CHUAU,5/9/2018,2018,II,0.483,0.087,0.094,0.003,0.585,0.05,0.00181,0.001,0.001,0.00107,0.7,0.01,0,1.62E-07,0.01,0.00022,0,0.04753,0.14337,0.0124,0.00166,0,0.01809,0.00068,0.382,0.004,0.00008,0.000531305
837,2.892928,101.696742,LIMAU MANIS,5/9/2018,2018,III,0.677,0.065,0.064,0.111,0.629,0.08,0.00475,0.003,0.003,0.01534,0.558,0.102,0.00008,5.53E-07,0,0.00067,0.01429,0.32767,0.14337,0.0124,0.02246,0.04124,0.01809,0.00283,0.404,0.011,0.00031,0.001701695
838,2.895012,101.68419,CHUAU,5/9/2018,2018,II,0.693,0.043,0.052,0.006,0.704,0.008,0.00252,0.002,0.002,0.00206,0.647,0.003,0,2.77E-07,0,0.00037,0,0.01018,0.14337,0.0124,0.00166,0,0.00483,0.00125,0.006,0.007,0.00015,0.000812792
839,2.87611,101.451639,LANGAT,3/10/2018,2018,III,0.261,0.043,0.058,0.023,0.532,0.068,0.29332,0.261,0.002,0.00387,0.645,0.032,0.00002,4.26E-07,0.036,0.00082,0.03143,0.02885,0.14337,0.0124,0.00166,0.00515,0.01448,0.00192,0.191,0.011,0.00035,0.000827607
840,2.815335,101.512831,LANGAT,3/10/2018,2018,III,0.301,0.065,0.064,0.038,0.601,0.147,0.00707,0.005,0.006,0.01028,0.562,0.06,0.00002,5.32E-07,0.048,0.00156,0.03429,0.08488,0.14337,0.0124,0.02246,0.01546,0.02654,0.00521,0.137,0.014,0.00119,0.002753565
841,2.813262,101.642225,BATANG LABU,3/10/2018,2018,III,0.476,0.109,0.1,0.494,0.574,0.097,0.00492,0.004,0.003,0.05758,0.545,0.407,0.00009,2.60E-06,0.054,0.00097,0.03143,0.23429,0.14337,0.0124,0.08486,0.17526,0.21713,0.00419,0.067,0.014,0.00065,0.00171651
842,2.7872,101.701531,BATANG LABU,3/10/2018,2018,II,0.499,0.043,0.04,0.033,0.562,0.106,0.00393,0.003,0.002,0.00572,0.632,0.059,0.00001,2.04E-07,0.029,0.00097,0.06,0.03819,0.14337,0.0124,0.02246,0.00515,0.0193,0.0022,0.204,0.01,0.00031,0.001909106
843,2.777479,101.752031,JIJAN,3/10/2018,2018,III,0.621,0.13,0.119,0.032,0.5,0.06,0.0026,0.002,0.313,0.31602,0.651,0.054,0.00005,3.19E-06,0,0.26217,0.02857,0.06621,0.14337,0.0124,0.02246,0,0.01689,0.03151,0.003,0.172,0.09304,0.29924745
844,2.787198,101.751546,BATANG LABU,3/10/2018,2018,III,0.496,0.065,0.082,0.035,0.533,0.234,0.00477,0.004,0.004,0.00728,0.616,0.048,0.00005,1.32E-06,0.024,0.00156,0.13714,0.06621,0.14337,0.0124,0.00166,0,0.01448,0.00226,0.156,0.01,0.0005,0.00282764
845,2.855499,101.681547,LANGAT,4/10/2018,2018,III,0.589,0.087,0.064,0.153,0.601,0.046,0.00306,0.002,0.002,0.01867,0.495,0.188,0.00009,8.94E-07,0,0.00052,0.02857,0.07554,0.14337,0.0124,0.02246,0.04124,0.03498,0.00271,0.089,0.008,0.00046,0.001153538
846,2.892121,101.749958,SEMENYIH,4/10/2018,2018,II,0.596,0.087,0.07,0.096,0.597,0.03,0.00301,0.002,0.002,0.01217,0.368,0.138,0.00004,1.06E-06,0.032,0.00037,0.04571,0.07554,0.14337,0.0124,0.00166,0.03093,0.01689,0.00173,0.232,0.009,0.00027,0.001672065
847,2.8922,101.764339,BUAN,4/10/2018,2018,III,0.239,0.087,0.088,0.081,0.576,0.209,0.03262,0.025,0.029,0.03788,0.592,0.091,0.00024,0.000002766,0.01,0.00119,0.13143,0.06621,0.14337,0.0124,0.06406,0.7268,0.24487,0.00366,0.261,0.011,0.00038,0.0349467
848,2.78164,101.798345,BATANG LABU,4/10/2018,2018,III,0.646,0.13,0.082,1,0.6,0.009,0.00427,0.003,0.003,0.11318,0.464,1,0.00019,2.68E-06,0.063,0.0003,0.01429,0.25296,0.14337,0.0124,0.10566,0.18041,0.18697,0.00568,0.086,0.011,0.0005,0.00168688
849,2.801874,101.791659,BATANG NILAI,4/10/2018,2018,III,0.473,0.087,0.076,0.099,0.592,0.11,0.00307,0.002,0.002,0.01267,0.445,0.132,0.00006,1.49E-06,0.01,0.00037,0.06571,0.05687,0.14337,0.0124,0.02246,0.01546,0.05911,0.00258,0.118,0.008,0.00019,0.001109093
850,2.814387,101.81132,BATANG NILAI,4/10/2018,2018,II,0.663,0.065,0.076,0.024,0.688,0.04,0.00525,0.004,0.004,0.00613,0.381,0.054,0.00021,1.70E-06,0.016,0.00052,0.04857,0.10356,0.14337,0.0124,0.04326,0.01546,0.33655,0.00141,0.105,0.005,0.00012,0.005331386
